index,author,original_comment,processed_comment,is_gambling_prediction,confidence,gambling_keywords_found,has_contact_info,sentiment_polarity
345,@mayra8232,Jangan claim itu lagu susanti ya.... Kerana itu p ramlee punya lagu tapi bukan susanti tapi cik siti indog² mau ngeclaim lagu orng,jangan claim itu lagu susanti ya kerana itu p ramlee punya lagu tapi bukan susanti tapi cik siti indog² mau ngeclaim lagu orng,False,0.9538252336731069,0,False,0.0
346,@JuminahAnto,Harusnya perempuan banyak muda bukan perempuan kayak kuda hahahaha😅😂 dirundung ibu nggak tuh hahaha ngakak banget massa matahari di barat😅😅😅😅😅😅😅😂😂😂😂,harusnya perempuan banyak muda bukan perempuan kayak kuda hahahaha😅😂 dirundung ibu nggak tuh hahaha ngakak banget massa matahari di barat😅😅😅😅😅😅😅😂😂😂😂,False,0.9999254093947638,0,False,0.2
347,@floralicia-h6v,2 ngakak banget, ngakak banget,False,0.999458288703415,0,False,0.0
348,@rendydjauhari6543,Definisi gk pake pikir kata² apalagi yang matahari di barat wkwkwkwkwk,definisi gk pake pikir kata² apalagi yang matahari di barat wkwkwkwkwk,False,0.9991424743190995,0,False,0.0
349,@Xy_laa07,Ginjal ku nggk tuhh😅😅😅,ginjal ku nggk tuhh😅😅😅,False,0.9935824037538951,0,False,0.0
350,@ElrafifSuseno,Yang matahari  dibarat parah  woy,yang matahari dibarat parah woy,False,0.9985229548716652,0,False,0.0
351,@Yenirafika1,Salfok banget sama dirundung wibu😊,salfok banget sama dirundung wibu😊,False,0.9972504499461837,0,False,0.0
352,@Anggun-ce5yk,Aya susanti... Prempuan banyak gaya...,aya susanti prempuan banyak gaya,False,0.9975084857242242,0,False,0.0
353,@bethannsitanggang7764,-u-,u,False,0.990049751243781,0,False,0.0
354,@atmadeva2394,ih wibu💀💀💀,ih wibu💀💀💀,False,0.9955014269623543,0,False,0.0
355,@AudriaBasuki,"Lucu banget njirrr ampe gk berhenti ketawa kampret apalagi yang:
""aPa saLahku aPa saLah iBuku"" 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",lucu banget njirrr ampe gk berhenti ketawa kampret apalagi yang apa salahku apa salah ibuku 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False,0.9860082979060436,0,False,0.0
356,@sitimahmudah1377,No 1 sama 5 kocak banget,no  sama  kocak banget,False,0.9982858058601822,0,False,0.0
357,@NuriwayatiAjaa223,😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂,False,0.990049751243781,0,False,0.0
358,@annawong1995,Yg no dua aku bgt😅😅😅,yg no dua aku bgt😅😅😅,False,0.997932653143746,0,False,0.0
359,@NURlaeliAnawiyah,Yang telakir lucu banget sama yang dirundung wibu,yang telakir lucu banget sama yang dirundung wibu,False,0.9987817557360835,0,False,0.0
360,@imaelhaq1571,Pagi ku cerah ku matahari di barat ku gendong amal ku menuju surga 💀💀💀💀💀💀💀💀💀💀💀💀💀💀,pagi ku cerah ku matahari di barat ku gendong amal ku menuju surga 💀💀💀💀💀💀💀💀💀💀💀💀💀💀,False,0.9982493055450823,0,False,0.0
361,@inasetiani1893,Aya susanti= perempuan kaya kuda,aya susanti perempuan kaya kuda,False,0.9996647834437175,0,False,0.0
362,@intanamri1008,Perempuan kaya kuda 🐎😭😭😭😭😭,perempuan kaya kuda 🐎😭😭😭😭😭,False,0.9996908151891982,0,False,0.0
363,@kenrahina9938,Itu galyas kah,itu galyas kah,False,0.9991430513840804,0,False,0.0
364,@xyz_Sofia,Anjng bngt sumph bikin ngakak 😭🤣,anjng bngt sumph bikin ngakak 😭🤣,False,0.9944580822669872,0,False,0.0
365,@emmanuelguang5437,bukan kuna tapi muda,bukan kuna tapi muda,False,0.9946183690783308,0,False,0.0
366,@Mutsuki-z7q,Sakit perut aku🤣🤣🤣,sakit perut aku🤣🤣🤣,False,0.9966073591332665,0,False,0.0
367,@MauludinMalongi,Semoga nggak terjadi😢,semoga nggak terjadi😢,False,0.9932353666922975,0,False,0.0
368,@suhernawati8597,Video pertama kak galyas lucu banget 🤣🤣🤣🤣🤣 bentar perasaan kak galyas gak pernah bikin video itu . Itu di akun YouTube atau Tiktok bingung 😕😕,video pertama kak galyas lucu banget 🤣🤣🤣🤣🤣 bentar perasaan kak galyas gak pernah bikin video itu itu di akun youtube atau tiktok bingung 😕😕,False,0.9961472350631648,0,False,0.0
369,@earlisfirdayanti882,fikss ga ada bedanya sama nuaiman,fikss ga ada bedanya sama nuaiman,False,0.9951305048687292,0,False,0.0
370,@mohammadnouvalalfarel1573,aku kehilangan ayahh😞😞,aku kehilangan ayahh😞😞,False,0.9971917702414386,0,False,0.0
371,@ManusiaIreng-Gw,Matahari dibarat... Waduhh bg gk bahaya ta,matahari dibarat waduhh bg gk bahaya ta,False,0.9936185926325909,0,False,0.0
372,@AnipAnip-p3t,😂😂😂😂😂😂😂,😂😂😂😂😂😂😂,False,0.990049751243781,0,False,0.0
373,@yeremiahutabalian1894,Penghuni jam 3 pagi 🤣 😭,penghuni jam  pagi 🤣 😭,False,0.9934988911700636,0,False,0.0
374,@zaskiaalmira8074,Perempuan kayak kuda 😂😂😂😂😂😂,perempuan kayak kuda 😂😂😂😂😂😂,False,0.9998870575173757,0,False,0.0
375,@SitiNurjanah-b6w,Ngakak semuanyah,ngakak semuanyah,False,0.9994236258916929,0,False,0.0
376,@WahyuSabilal-qo3sd,Lagu paling lucu nomor 1 sama nomor 2 lucu banget anjir lah aku lagi makan soto tapi sotonya ambil gara-gara nomor 1 sama nomor 2 😅😅😅😂😂😂😂😂😂,lagu paling lucu nomor  sama nomor  lucu banget anjir lah aku lagi makan soto tapi sotonya ambil garagara nomor  sama nomor  😅😅😅😂😂😂😂😂😂,False,0.9932716401395688,0,False,0.0
377,@nandatasya8870,Kalau matahari dibarat kiamat lah,kalau matahari dibarat kiamat lah,False,0.9993064992262592,0,False,0.0
378,@michaelbrandon2317,Matahari di barat berrati kia### hahahah,matahari di barat berrati kia hahahah,False,0.9971932058961585,0,False,0.0
379,@MedaWati-t1k,Pernah banget pembantu ku aku lagi nyayi menagis lah malah jawab jangan nagis,pernah banget pembantu ku aku lagi nyayi menagis lah malah jawab jangan nagis,False,0.9894526695860812,0,False,0.0
380,@gisela22gisel7,Itu kak galyas gasi,itu kak galyas gasi,False,0.99963814285899,0,False,0.0
381,@CiciPonsel-u9r3x,Ada kak galyas,ada kak galyas,False,0.9997753906871115,0,False,0.0
382,@rini_cu20,"Ke tiga: aku punya pertama lagu. Tajuk: jiwa bersedih
Aku punya pertama lagu di like 
👇",ke tiga aku punya pertama lagu tajuk jiwa bersedih aku punya pertama lagu di like 👇,False,0.991322905916817,0,False,0.0
383,@RehanReyhan-dg1dt,No 5 lagi ngintip apaan,no  lagi ngintip apaan,False,0.9940220666789302,0,False,0.0
384,@KhairaKhaira-r7z,pagi ku cerah ku matahari di barat ku gendong tas merah ku di kiamat😢😢😢,pagi ku cerah ku matahari di barat ku gendong tas merah ku di kiamat😢😢😢,False,0.9993717331730961,0,False,0.0
385,@AureliaisnaNurrohmawati,Asikin aja🗿,asikin aja🗿,False,0.994542134943986,0,False,0.0
386,@DilanAlfarisky-c1d,Anjayy matahari di barat 😂😂😂😂😂😂😅😂😅,anjayy matahari di barat 😂😂😂😂😂😂😅😂😅,False,0.9992777511153877,0,False,0.0
387,@PidariArsyad,Kan temen gw ikutan matahari di barat,kan temen gw ikutan matahari di barat,False,0.9986308632070695,0,False,0.0
388,@DewiYanti-vy4po,"1. 😂😂😂😂😂😂😂😂😂😂😂😂
2. 😂😂😂😂😂😂😂😂😂😂😂😂
3. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
4. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
5. 🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂", 😂😂😂😂😂😂😂😂😂😂😂😂  😂😂😂😂😂😂😂😂😂😂😂😂  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣  🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂,False,0.990049751243781,0,False,0.0
389,@nandoprasetyo6220,😂😊,😂😊,False,0.990049751243781,0,False,0.0
390,@diandra_aninditha,Garing,garing,False,0.9949087109602898,0,False,0.0
391,@MiminImoet-p5g,Ya ga salah sih orang nya😅😅,ya ga salah sih orang nya😅😅,False,0.996308306097266,0,False,0.0
392,@MuzDalifah-o6x,Aku pernah nari pagi ku cerah ku ❤❤❤,aku pernah nari pagi ku cerah ku ❤❤❤,False,0.9986755121508708,0,False,0.0
393,@saripahipah5141,yang ke lima lucu bener jir 😂😂😂😂😂😂😂😂😂😂😂,yang ke lima lucu bener jir 😂😂😂😂😂😂😂😂😂😂😂,False,0.9992141692451121,0,False,0.0
394,@Hasanah1234-t6q,yang aku buat ketawa yg pertama ngakak 😂😂😂😆🤣🤣,yang aku buat ketawa yg pertama ngakak 😂😂😂😆🤣🤣,False,0.9995683058167566,0,False,0.0
395,@salmasatirah3933,Ngakak bener ampe nyesek deh 😂😂😂,ngakak bener ampe nyesek deh 😂😂😂,False,0.995327002694725,0,False,0.0
396,@KeyshaFarma,𝗜𝗻𝗶 𝗴𝗮𝗹𝘆𝗮𝘀 𝗯𝘂𝗸𝗮𝗻 𝘆𝗴 𝗽𝗲𝗿𝘁𝗮𝗺𝗮,𝗜𝗻𝗶 𝗴𝗮𝗹𝘆𝗮𝘀 𝗯𝘂𝗸𝗮𝗻 𝘆𝗴 𝗽𝗲𝗿𝘁𝗮𝗺𝗮,False,0.9787593689099786,0,False,0.0
397,@capydenris,Aku sedih banget babak aku dah di surga yang tenang dan gak pusing lagi 😢😢😢,aku sedih banget babak aku dah di surga yang tenang dan gak pusing lagi 😢😢😢,False,0.9956267662134144,0,False,0.0
398,@capydenris,"Babak ku dah di surga yang tenang
😢😭😭😭😭😭😭😭😭😭😭😭😭😭😢😢😢😢😭😭😭😭😭😭😭😭😭😭🥺🥺🥲🥲😢😢😥😥🥶🥶☠️😿💙💔 Enak ya kalian masih punya babak aku dah endak atek lagi 😢😢",babak ku dah di surga yang tenang 😢😭😭😭😭😭😭😭😭😭😭😭😭😭😢😢😢😢😭😭😭😭😭😭😭😭😭😭🥺🥺🥲🥲😢😢😥😥🥶🥶☠️😿💙💔 enak ya kalian masih punya babak aku dah endak atek lagi 😢😢,False,0.9715328183547114,0,False,0.0
399,@IsroiyahBunyamin,"""menangislahh "" 
"" Jangan nangisss""",menangislahh jangan nangisss,False,0.9971821740017756,0,False,0.0
400,@FinanHaris37,Yg petama ad kak galyas,yg petama ad kak galyas,False,0.9988646057651654,0,False,0.0
401,@Muhammaddzaki-q5y,"G ada ini kah ""tak ada yg mau jadikan aku tuk jadi penggemar m u""",g ada ini kah tak ada yg mau jadikan aku tuk jadi penggemar m u,False,0.9846398481213883,0,False,0.0
402,@fansmagic-y8t,Pertama itu kak galyas ya,pertama itu kak galyas ya,False,0.9999179530292897,0,False,0.0
403,@Kai_Z_MLBB,Yg terakhir gelap sih,yg terakhir gelap sih,False,0.9983254746183455,0,False,0.0
404,@gxciflix9131,Udah sering nonton ini kok tetap ngakak yaah😅😅,udah sering nonton ini kok tetap ngakak yaah😅😅,False,0.9986218820998206,0,False,0.0
405,@zalenabil,Ternyata belom siapa aku kehilangan ginjal ku wkwkwkkw😂😂😂😂😂😂,ternyata belom siapa aku kehilangan ginjal ku wkwkwkkw😂😂😂😂😂😂,False,0.9932304863541741,0,False,0.0
406,@GiyantoAyam,Bagus❤❤❤,bagus❤❤❤,False,0.9954814931410172,0,False,0.0
407,@jajangmulyana5241,Nomer 1 bukannya kak galyas,nomer  bukannya kak galyas,False,0.9991516961364431,0,False,0.0
408,@HanafiMuhammad-y8b,"Sama mama suruh nangis😢
Tapi sama ayah jangan nangis😂",sama mama suruh nangis😢 tapi sama ayah jangan nangis😂,False,0.9899308683766885,0,False,0.0
409,@NexenD-YT,pagi ku cerah ku matahari di barat ku ingin sekali tobat tapi telat 😂,pagi ku cerah ku matahari di barat ku ingin sekali tobat tapi telat 😂,False,0.9982588103040394,0,False,0.0
410,@aliceyaa,"""jangan nangis""🤣🤣😭😭😭",jangan nangis🤣🤣😭😭😭,False,0.9991281255507032,0,False,0.0
411,@JaviraAndini,😂😂haha semuanya lucu,😂😂haha semuanya lucu,False,0.9982998951365776,0,False,0.0
412,@Zahiranurhikmah-x6u,Nomor 1 kak galyas,nomor  kak galyas,False,0.9997445150761864,0,False,0.0
413,@nurhayatiyati1909,Matahari di barat. Hari kiamat 😂😂😂😂,matahari di barat hari kiamat 😂😂😂😂,False,0.9995381423876455,0,False,0.0
414,@PutriNauraSahda,Yang pertama kyk galyas,yang pertama kyk galyas,False,0.9995619590047965,0,False,0.0
415,@huhahua.,yang nomor 1 ceweknya mirip kak galyas gk sih?,yang nomor  ceweknya mirip kak galyas gk sih,False,0.9996121924439062,0,False,0.0
416,@NabilaNabila-i3u,Iya kayak kak galyas,iya kayak kak galyas,False,0.9999138806565402,0,False,0.0
417,@FFD-o9f,"Yang terakhir kayak lagu yang selalu kunyanyikan tapi agak panjang dikit 
Lagu:
PAGIKU CERAHKU MATAHARI DI BARAT AKU MAU TOBAT TAPI DAH TELAT 
😂😂😂😂😂😂😂😂😂😂 GIMANA LAGUNYA BAGUS NGAK",yang terakhir kayak lagu yang selalu kunyanyikan tapi agak panjang dikit lagu pagiku cerahku matahari di barat aku mau tobat tapi dah telat 😂😂😂😂😂😂😂😂😂😂 gimana lagunya bagus ngak,False,0.9714584213316705,0,False,0.0
418,@nailasyifarabbani835,😂 ngakak baget,😂 ngakak baget,False,0.9976765759364634,0,False,0.0
419,@ZerlinFelis,Nomer 1 yang perempuan mirip kak galyas gak sih,nomer  yang perempuan mirip kak galyas gak sih,False,0.9998802109459612,0,False,0.0
420,@KinarWaru,anjir galyas cokkkkkk,anjir galyas cokkkkkk,False,0.9964522779573559,0,False,0.0
421,@indrabdmjeruk,Mudah bang bukan kuda HAHAHAHA 😂,mudah bang bukan kuda hahahaha 😂,False,0.9959603969444153,0,False,0.2
422,@Gibran_8G,Wkwkwkkwkw sampe nonton bsrkali kali😂😂😂😂,wkwkwkkwkw sampe nonton bsrkali kali😂😂😂😂,False,0.9946020779255429,0,False,0.0
423,@VayrelHibanes,"No 4 nyambung banget 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿
No 5 matahari di barat kiamat 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿",no  nyambung banget 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿 no  matahari di barat kiamat 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🗿,False,0.9997211502326089,0,False,0.0
424,@mutiaracm7210,Matahari di barat.auto panik😂😂,matahari di baratauto panik😂😂,False,0.9969938728182782,0,False,0.0
425,@Inarawiwinn,Yang pertama ngakak bangettttttt🤣🤣🤣🤣🤣🤣🤣🤣🤣🤩🤩🤣,yang pertama ngakak bangettttttt🤣🤣🤣🤣🤣🤣🤣🤣🤣🤩🤩🤣,False,0.999541112024882,0,False,0.0
426,@AbdHavid,Ngank betat😂😂😂😂😂😂😂,ngank betat😂😂😂😂😂😂😂,False,0.9928210345903802,0,False,0.0
427,@shaylendrashaylendra5,yang ke dua lagunya buat kamboja,yang ke dua lagunya buat kamboja,False,0.9983250571171952,0,False,0.0
428,@HenniCenatcenut,No 3 lcu😂,no  lcu😂,False,0.9949087109602898,0,False,0.0
429,@akusaya571,Kayak kuda🤣,kayak kuda🤣,False,0.9997539547938303,0,False,0.0
430,@DetiKarwati-o1w,Yg perempuan kaya kuda kak galyas bukan,yg perempuan kaya kuda kak galyas bukan,False,0.9999350690295127,0,False,0.0
431,@HadrohAlMadinah,yang pertama kaya kak galyas gak sih,yang pertama kaya kak galyas gak sih,False,0.999959676385165,0,False,0.0
432,@Nisa_chennel21,Kalau matahari di barat berarti kiam*t,kalau matahari di barat berarti kiamt,False,0.9990101212596927,0,False,0.0
433,@KeigoZidan,"Bagi ku prediksi skor 
1... perempuan kaya kuda
2... matahari di barat
3... Jangan nangis 
4... kehilangan ginjal ku
5... dirundung Wibu",bagi ku prediksi skor  perempuan kaya kuda  matahari di barat  jangan nangis  kehilangan ginjal ku  dirundung wibu,False,0.7638322161941268,1,False,0.0
434,@AchaAndhara,lah kak galyas,lah kak galyas,False,0.999673354159534,0,False,0.0
435,@suryajailani3135,Buset menangis jangan nangis,buset menangis jangan nangis,False,0.9981211284721344,0,False,0.0
436,@Dapa-t3t,"~ menangislah~
'Jangan nangis' 🗿🗿",menangislah jangan nangis 🗿🗿,False,0.9981499250594221,0,False,0.0
437,@KikiRizky123,Sumpah kocak banget sumpah sampai batuk batuk gua😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,sumpah kocak banget sumpah sampai batuk batuk gua😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False,0.9950655185364601,0,False,0.0
438,@MamanMan-q7e,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False,0.990049751243781,0,False,0.0
439,@AbdulHafizIbrohim,Yg pertama kayak kak galyas,yg pertama kayak kak galyas,False,0.9999167749987817,0,False,0.0
440,@rinaapry,3. 😂😂, 😂😂,False,0.990049751243781,0,False,0.0
441,@mutiaraistna,Yang pertama galyas bukan ya,yang pertama galyas bukan ya,False,0.9996041809303994,0,False,0.0
442,@sugianto3897,Dirundung wibu anjay😂😂😂😂😂,dirundung wibu anjay😂😂😂😂😂,False,0.9949444019477367,0,False,0.0
443,@alwayssmy_fanss00,Yang terakhir paling parahh sihh,yang terakhir paling parahh sihh,False,0.9984174031460723,0,False,0.0
444,@alwayssmy_fanss00,No 5 paling ngakakk ang¹⁰⁰,no  paling ngakakk ang¹⁰⁰,False,0.9934912272545636,0,False,0.0
445,@DiandianAdam,Matahari di barat😂,matahari di barat😂,False,0.9998007794449327,0,False,0.0
446,@endrocahyoto9717,itu mirip galyas,itu mirip galyas,False,0.9992730838664796,0,False,0.0
447,@AhmadKamil-q5k,Perempuan kayak kuda nggak tuh😂😂😂,perempuan kayak kuda nggak tuh😂😂😂,False,0.9998337161035292,0,False,0.0
448,@ZahraMaulida-s3y,"Matahari di barat 

Kiamat woii☠️💀",matahari di barat kiamat woii☠️💀,False,0.9997033046527186,0,False,0.0
449,@QueenTheblack,"Matahari di barat,,, kiamat😂",matahari di barat kiamat😂,False,0.9998835217754115,0,False,0.0
450,@faizahnurpuspita5659,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,False,0.990049751243781,0,False,0.0
451,@Piepietmessina,Eh buset😂,eh buset😂,False,0.9964402224551795,0,False,0.0
452,@normadino3489,Ko perem,ko perem,False,0.9942190045687332,0,False,0.0
453,@morynnaeka,😂😂😂😂,😂😂😂😂,False,0.990049751243781,0,False,0.0
454,@Nyomanwisada-l8i,"Lahh aku tinggal di barat,🗿🗿",lahh aku tinggal di barat🗿🗿,False,0.9973875935193974,0,False,0.0
455,@ayramysha2718,Yng pertama kok ky galyas ya?? 😭😭😭,yng pertama kok ky galyas ya 😭😭😭,False,0.9971023812851294,0,False,0.0
456,@juliani4684,Sampai ngakak,sampai ngakak,False,0.998088845675361,0,False,0.0
457,@juliani4684,Lucu banget sampe ngaki,lucu banget sampe ngaki,False,0.9987870522892794,0,False,0.0
458,@YanDuriawan,Wih  kehilangan  ginjal  weeeeeeeeeeee😂😂😂😂😂😂😂😂😂😂😂😂😂😂,wih kehilangan ginjal weeeeeeeeeeee😂😂😂😂😂😂😂😂😂😂😂😂😂😂,False,0.9966273613319993,0,False,0.0
459,@OlakDungket-o6j,Bangke.. yg terahir udah kiamat aja cok,bangke yg terahir udah kiamat aja cok,False,0.9987084602206278,0,False,0.0
460,@GaganAgustiawan,garing semua anjir jadi ilfiel,garing semua anjir jadi ilfiel,False,0.9976689414275778,0,False,0.0
461,@AbihanBihan,Yang ke lima gelap ya,yang ke lima gelap ya,False,0.9994969084349913,0,False,0.0
462,@mustopa-q7s,Ngakak banget pas nomor 1 sama nomor 2,ngakak banget pas nomor  sama nomor ,False,0.9966643131769236,0,False,0.0
463,@Leo_ajah25,Harusnya matahari di nomor dua lucu kali cok😂😂😂😂😂😂😂😂😂😂,harusnya matahari di nomor dua lucu kali cok😂😂😂😂😂😂😂😂😂😂,False,0.9993248631641753,0,False,0.0
464,@Arkan-p8m,Aku salfok yang dirundung wibu😂😂😂😂😂,aku salfok yang dirundung wibu😂😂😂😂😂,False,0.998149518886871,0,False,0.0
465,@MuhammadZaini-v1w,No 3 mentaliti gak suka nyanyi 😂😂😂,no  mentaliti gak suka nyanyi 😂😂😂,False,0.9958058889860707,0,False,0.0
466,@Arkan-p8m,Eh aku di Jawa Barat di kota Bogor kok disebut kota hujan ya harus nya gak disebut kota hujan soalnya kan ada di barat kan barat itu terbitnya matahari,eh aku di jawa barat di kota bogor kok disebut kota hujan ya harus nya gak disebut kota hujan soalnya kan ada di barat kan barat itu terbitnya matahari,False,0.9595677906057688,0,False,0.0
467,@Susanti-k3n,Nama aku putri Susanti 😂,nama aku putri susanti 😂,False,0.9954569534554669,0,False,0.0
468,@simplyrossa,Wkwkkwkwkwwkk,wkwkkwkwkwwkk,False,0.9949087109602898,0,False,0.0
469,@mistawila5531,🤣🤣🤣🤣🤣🤣🤣🤣,🤣🤣🤣🤣🤣🤣🤣🤣,False,0.990049751243781,0,False,0.0
470,@BilalNabihan-r2g,Ngakaknya sampe surga 😂😂😂🤣🤣🤣🤣🤣🗿🗿,ngakaknya sampe surga 😂😂😂🤣🤣🤣🤣🤣🗿🗿,False,0.9956422723971692,0,False,0.0
471,@BilalNabihan-r2g,😂,😂,False,0.990049751243781,0,False,0.0
472,@BilalNabihan-r2g,Ketika gua bilek🗿,ketika gua bilek🗿,False,0.9934023617900496,0,False,0.0
473,@ELVISBHI,"Sumpah konten lo tuh kayak spin di ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… gak ketebak, tapi ending-nya nagih!",sumpah konten lo tuh kayak spin di ✌𝐏𝐒𝐓𝐎𝐓𝐎✌… gak ketebak tapi endingnya nagih,False,0.9858843092112589,0,False,0.0
474,@DilkhushKumar-jp7ss,"Nyimak podcast katanya biar pinter. Eh, gue malah pinter cari cuan sambil buka 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗!",nyimak podcast katanya biar pinter eh gue malah pinter cari cuan sambil buka 𝐏𝐒𝐓𝐎𝐓𝐎,False,0.9462314343286793,0,False,0.0
475,@MarcuslalremmawiaPachuau,Kamu tuh kayak hadiah harian dari ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… selalu dinanti!,kamu tuh kayak hadiah harian dari ✌𝐏𝐒𝐓𝐎𝐓𝐎✌… selalu dinanti,False,0.9970538016456769,0,False,0.0
476,@AadeshTandale,"Tiap muncul, vibes kamu tuh kayak cuan masuk… 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗 banget!",tiap muncul vibes kamu tuh kayak cuan masuk… 𝑷𝑺𝑻𝑶𝑻𝑶 banget,False,0.9928258547778824,0,False,0.0
477,@SandipYadavSandipyadsv,Bentar-bentar... ini kamu cakep beneran apa efek dari spin beruntun ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌?,bentarbentar ini kamu cakep beneran apa efek dari spin beruntun ✌𝐏𝐒𝐓𝐎𝐓𝐎✌,False,0.9558729881372118,0,False,0.0
478,@Mrbeitz,Kamu tuh cakepnya gak adil… kayak akun 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 yang menang terus padahal baru login!,kamu tuh cakepnya gak adil… kayak akun 𝐏𝐒𝐓𝐎𝐓𝐎 yang menang terus padahal baru login,False,0.9791884850955063,0,False,0.0
479,@ShahfrozKing,"Cakep sih, tapi masih kalah dikit sama saldo 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 pas ditarik full 😎",cakep sih tapi masih kalah dikit sama saldo 𝐏𝐒𝐓𝐎𝐓𝐎 pas ditarik full 😎,True,0.9964795097272597,1,False,0.35
480,@StunChou-l3i,Mukamu tuh mirip 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗... tiap muncul bikin rame!,mukamu tuh mirip 𝑷𝑺𝑻𝑶𝑻𝑶 tiap muncul bikin rame,False,0.990272086189535,0,False,0.0
481,@MajidKhanArif,Senyummu tuh kayak tombol withdraw di ✌𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗✌… sekali liat langsung pengen pencet!,senyummu tuh kayak tombol withdraw di ✌𝐏𝐒𝐓𝐎𝐓𝐎✌… sekali liat langsung pengen pencet,False,0.9760191689390117,1,False,0.0
482,@TOMANDJERRYTOMANDJERRY-k1x,"Bilang aja kamu pinter nyari cuan, soalnya cakepmu tuh kayak saldo 𝑷𝑺𝑻𝑶𝑻𝑶𝟗𝟗: makin hari makin naik!",bilang aja kamu pinter nyari cuan soalnya cakepmu tuh kayak saldo 𝑷𝑺𝑻𝑶𝑻𝑶 makin hari makin naik,False,0.9510017211955978,1,False,0.0
483,@arjun_rj.19,"Serius, liat kamu tuh kayak spin 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗... gak pernah bosen dan selalu bikin senyum!",serius liat kamu tuh kayak spin 𝐏𝐒𝐓𝐎𝐓𝐎 gak pernah bosen dan selalu bikin senyum,False,0.9941752475953927,0,False,0.0
484,@Karisma189,Itu kak galyas gak sih,itu kak galyas gak sih,False,0.9999081046373945,0,False,0.0
485,@shohibulbariq3,Yang terakhir parah banget sih😂😂😂😂,yang terakhir parah banget sih😂😂😂😂,False,0.9993968275603903,0,False,0.0
486,@FatkhulirsyadKj,Galyas njir,galyas njir,False,0.9974932768908923,0,False,0.0
487,@Ligusmuhamadligusmuhamad,yg nomor 1 itu kirain galyas,yg nomor  itu kirain galyas,False,0.9996023638195298,0,False,0.0
488,@Ligusmuhamadligusmuhamad,yg nomor 1 itu kirain galyas,yg nomor  itu kirain galyas,False,0.9996023638195298,0,False,0.0
489,@DoniZzz-pr9cw,Lah kok perempuan kaya kuda sih🤣🗿🗿🗿,lah kok perempuan kaya kuda sih🤣🗿🗿🗿,False,0.9992512225687767,0,False,0.0
490,@arisiirmayanti5483,Dirumdung wibu 🤣🤣🤣🤣🤣,dirumdung wibu 🤣🤣🤣🤣🤣,False,0.9955014269623543,0,False,0.0
491,@AnjarSetya-z6f1c,Ginjal ku dan jangan nangis,ginjal ku dan jangan nangis,False,0.9991776670761119,0,False,0.0
492,@afifahmahendi5105,Matahari di baratt😂😂😂😂 ahahahahahahh,matahari di baratt😂😂😂😂 ahahahahahahh,False,0.9979030055413423,0,False,0.0
493,@herisetiawan9723,Di ulang ulang tetep ngakak😂😂,di ulang ulang tetep ngakak😂😂,False,0.9986531599022859,0,False,0.0
494,@ImeldaPutri-p4l,Gue ngakak bgt😂😂,gue ngakak bgt😂😂,False,0.9975873799165874,0,False,0.0
495,@NovitapeniAmbarsari,😅😅😅😅😅😅😅,😅😅😅😅😅😅😅,False,0.990049751243781,0,False,0.0
